0:0:0:0:0: addSignalOneAndTwo 
1155:68:9666:500: null 
1156:68:9666:500: null 
1157:68:9666:500: null 
1158:68:9666:500: null 
1159:68:9666:500: null 
1160:68:9666:500: null 
1161:68:9666:500: null 
1162:68:9666:500: null 
1163:68:9666:500: null 
1164:68:9666:500: null 
1165:68:9666:500: null 
1166:68:9666:500: null 
1167:68:9666:500: null 
1168:68:9666:500: null 
1169:68:9666:500: null 
1170:68:9666:500: null 
1171:68:9666:500: null 
1172:68:9666:500: null 
1173:68:9666:500: null 
1174:68:9666:500: null 
1175:68:9666:500: null 
1176:68:9666:500: null 
1177:68:9666:500: null 
1178:68:9666:500: null 
1179:68:9666:500: null 
1180:68:9666:500: null 
1181:68:9666:500: null 
1182:68:9666:500: null 
1183:68:9666:500: null 
1184:68:9666:500: null 
1185:68:9666:500: null 
1186:68:9666:500: null 
1187:68:9666:500: null 
1188:68:9666:500: null 
1189:68:9666:500: null 
1190:68:9666:500: null 
1191:68:9666:500: null 
1192:68:9666:500: null 
1193:68:9666:500: null 
1194:68:9666:500: null 
1195:68:9666:500: null 
1196:68:9666:500: null 
1197:68:9666:500: null 
1198:68:9666:500: null 
1199:68:9666:500: null 
1200:68:9666:500: null 
1201:68:9666:500: null 
1202:68:9666:500: null 
1203:68:9666:500: null 
1204:68:9666:500: null 
1205:68:9666:500: null 
1206:68:9666:500: null 
1207:68:9666:500: null 
1208:68:9666:500: null 
1209:68:9666:500: null 
1210:68:9666:500: null 
1211:68:9666:500: null 
1212:68:9666:500: null 
1213:68:9666:500: null 
1214:68:9666:500: null 
1215:68:9666:500: null 
1216:68:9666:500: null 
1217:68:9666:500: null 
1218:68:9666:500: null 
1219:68:9666:500: null 
1220:68:9666:500: null 
1221:68:9666:500: null 
1222:68:9666:500: null 
1223:68:9666:500: null 
1224:68:9666:500: null 
1225:68:9666:500: null 
1226:68:9666:500: null 
1227:68:9666:500: null 
1228:68:9666:500: null 
1229:68:9666:500: null 
1230:68:9666:500: null 
1231:68:9666:500: null 
1232:68:9666:500: null 
1233:68:9666:500: null 
1234:68:9666:500: null 
1235:68:9666:500: null 
1236:68:9666:500: null 
1237:68:9666:500: null 
1238:68:9666:500: null 
1239:68:9666:500: null 
1240:68:9666:500: null 
1241:68:9666:500: null 
1242:68:9666:500: null 
1243:68:9666:500: null 
1244:68:9666:500: null 
1245:68:9666:500: null 
1246:68:9666:500: null 
1247:68:9666:500: null 
1248:68:9666:500: null 
1249:68:9666:500: null 
1250:68:9666:500: null 
1251:68:9666:500: null 
1252:68:9666:500: null 
1253:68:9666:500: null 
1254:68:9666:500: null 
1255:68:9666:500: null 
1256:68:9666:500: null 
1257:68:9666:500: null 
1258:68:9666:500: null 
1259:68:9666:500: null 
1260:68:9666:500: null 
1261:68:9666:500: null 
1262:68:9666:500: null 
1263:68:9666:500: null 
1264:68:9666:500: null 
1265:68:9666:500: null 
1266:68:9666:500: null 
1267:68:9666:500: null 
1268:68:9666:500: null 
1269:68:9666:500: null 
1270:68:9666:500: null 
1271:68:9666:500: null 
1272:68:9666:500: null 
1273:68:9666:500: null 
1274:68:9666:500: null 
1275:68:9666:500: null 
1276:68:9666:500: null 
1277:68:9666:500: null 
1278:68:9666:500: null 
1279:68:9666:500: null 
1280:68:9666:500: null 
1281:68:9666:500: null 
1282:68:9666:500: null 
1283:68:9666:500: null 
1284:68:9666:500: null 
1285:68:9666:500: null 
1286:68:9666:500: null 
1287:68:9666:500: null 
1288:68:9666:500: null 
1289:68:9666:500: null 
1290:68:9666:500: null 
1291:68:9666:500: null 
1292:68:9666:500: null 
1293:68:9666:500: null 
1294:68:9666:500: null 
1295:68:9666:500: null 
1296:68:9666:500: null 
1297:68:9666:500: null 
1298:68:9666:500: null 
1299:68:9666:500: null 
1300:68:9666:500: null 
1301:68:9666:500: null 
1302:68:9666:500: null 
1303:68:9666:500: null 
1304:68:9666:500: null 
1305:68:9666:500: null 
1306:68:9666:500: null 
1307:68:9666:500: null 
1308:68:9666:500: null 
1309:68:9666:500: null 
1310:68:9666:500: null 
1311:68:9666:500: null 
1312:68:9666:500: null 
1313:68:9666:500: null 
1314:68:9666:500: null 
1315:68:9666:500: null 
1316:68:9666:500: null 
1317:68:9666:500: null 
1318:68:9666:500: null 
1319:68:9666:500: null 
1320:68:9666:500: null 
1321:68:9666:500: null 
1322:68:9666:500: null 
1323:68:9666:500: null 
1324:68:9666:500: null 
1325:68:9666:500: null 
1326:68:9666:500: null 
1327:68:9666:500: null 
1328:68:9666:500: null 
1329:68:9666:500: null 
1330:68:9666:500: null 
1331:68:9666:500: null 
1332:68:9666:500: null 
1333:68:9666:500: null 
1334:68:9666:500: null 
1335:68:9666:500: null 
1336:68:9666:500: null 
1337:68:9666:500: null 
1338:68:9666:500: null 
1339:68:9666:500: null 
1340:68:9666:500: null 
1341:68:9666:500: null 
1342:68:9666:500: null 
1343:68:9666:500: null 
1344:68:9666:500: null 
1345:68:9666:500: null 
1346:68:9666:500: null 
1347:68:9666:500: null 
1348:68:9666:500: null 
1349:68:9666:500: null 
1350:68:9666:500: null 
1351:68:9666:500: null 
1352:68:9666:500: null 
1353:68:9666:500: null 
1354:68:9666:500: null 
1355:68:9666:500: null 
1356:68:9666:500: null 
1357:68:9666:500: null 
1358:68:9666:500: null 
1359:68:9666:500: null 
1360:68:9666:500: null 
1361:68:9666:500: null 
1362:68:9666:500: null 
1363:68:9666:500: null 
1364:68:9666:500: null 
1365:68:9666:500: null 
1366:68:9666:500: null 
1367:68:9666:500: null 
1368:68:9666:500: null 
1369:68:9666:500: null 
1370:68:9666:500: null 
1371:68:9666:500: null 
1372:68:9666:500: null 
1373:68:9666:500: null 
1374:68:9666:500: null 
1375:68:9666:500: null 
1376:68:9666:500: null 
1377:68:9666:500: null 
1378:68:9666:500: null 
1379:68:9666:500: null 
1380:68:9666:500: null 
1381:68:9666:500: null 
1382:68:9666:500: null 
1383:68:9666:500: null 
1384:68:9666:500: null 
1385:68:9666:500: null 
1386:68:9666:500: null 
1387:68:9666:500: null 
1388:68:9666:500: null 
1389:68:9666:500: null 
1390:68:9666:500: null 
1391:68:9666:500: null 
1392:68:9666:500: null 
1393:68:9666:500: null 
1394:68:9666:500: null 
1395:68:9666:500: null 
1396:68:9666:500: null 
1397:68:9666:500: null 
1398:68:9666:500: null 
1399:68:9666:500: null 
1400:68:9666:500: null 
1401:68:9666:500: null 
1402:68:9666:500: null 
1403:68:9666:500: null 
1404:68:9666:500: null 
1405:68:9666:500: null 
1406:68:9666:500: null 
1407:68:9666:500: null 
1408:68:9666:500: null 
1409:68:9666:500: null 
1410:68:9666:500: null 
1411:68:9666:500: null 
1412:68:9666:500: null 
1413:68:9666:500: null 
1414:68:9666:500: null 
1415:68:9666:500: null 
1416:68:9666:500: null 
1417:68:9666:500: null 
1418:68:9666:500: null 
1419:68:9666:500: null 
1420:68:9666:500: null 
1421:68:9666:500: null 
1422:68:9666:500: null 
1423:68:9666:500: null 
1424:68:9666:500: null 
1425:68:9666:500: null 
1426:68:9666:500: null 
1427:68:9666:500: null 
1428:68:9666:500: null 
1429:68:9666:500: null 
1430:68:9666:500: null 
1431:68:9666:500: null 
1432:68:9666:500: null 
1433:68:9666:500: null 
1434:68:9666:500: null 
1435:68:9666:500: null 
1436:68:9666:500: null 
1437:68:9666:500: null 
1438:68:9666:500: null 
1439:68:9666:500: null 
1440:68:9666:500: null 
1441:68:9666:500: null 
1442:68:9666:500: null 
1443:68:9666:500: null 
1444:68:9666:500: null 
1445:68:9666:500: null 
1446:68:9666:500: null 
1447:68:9666:500: null 
1448:68:9666:500: null 
1449:68:9666:500: null 
1450:68:9666:500: null 
1451:68:9666:500: null 
1452:68:9666:500: null 
1453:68:9666:500: null 
1454:68:9666:500: null 
1455:68:9666:500: null 
1456:68:9666:500: null 
1457:68:9666:500: null 
1458:68:9666:500: null 
1459:68:9666:500: null 
1460:68:9666:500: null 
1461:68:9666:500: null 
1462:68:9666:500: null 
1463:68:9666:500: null 
1464:68:9666:500: null 
1465:68:9666:500: null 
1466:68:9666:500: null 
1467:68:9666:500: null 
1468:68:9666:500: null 
1469:68:9666:500: null 
1470:68:9666:500: null 
1471:68:9666:500: null 
1472:68:9666:500: null 
1473:68:9666:500: null 
1474:68:9666:500: null 
1475:68:9666:500: null 
1476:68:9666:500: null 
1477:68:9666:500: null 
1478:68:9666:500: null 
1479:68:9666:500: null 
1480:68:9666:500: null 
1481:68:9666:500: null 
1482:68:9666:500: null 
1483:68:9666:500: null 
1484:68:9666:500: null 
1485:68:9666:500: null 
1486:68:9666:500: null 
1487:68:9666:500: null 
1488:68:9666:500: null 
1489:68:9666:500: null 
1490:68:9666:500: null 
1491:68:9666:500: null 
1492:68:9666:500: null 
1493:68:9666:500: null 
1494:68:9666:500: null 
1495:68:9666:500: null 
1496:68:9666:500: null 
1497:68:9666:500: null 
1498:68:9666:500: null 
1499:68:9666:500: null 
1500:68:9666:500: null 
1501:68:9666:500: null 
1502:68:9666:500: null 
1503:68:9666:500: null 
1504:68:9666:500: null 
1505:68:9666:500: null 
1506:68:9666:500: null 
1507:68:9666:500: null 
1508:68:9666:500: null 
1509:68:9666:500: null 
1510:68:9666:500: null 
1511:68:9666:500: null 
1512:68:9666:500: null 
1513:68:9666:500: null 
1514:68:9666:500: null 
1515:68:9666:500: null 
1516:68:9666:500: null 
1517:68:9666:500: null 
1518:68:9666:500: null 
1519:68:9666:500: null 
1520:68:9666:500: null 
1521:68:9666:500: null 
1522:68:9666:500: null 
1523:68:9666:500: null 
1524:68:9666:500: null 
1525:68:9666:500: null 
1526:68:9666:500: null 
1527:68:9666:500: null 
1528:68:9666:500: null 
1529:68:9666:500: null 
1530:68:9666:500: null 
1531:68:9666:500: null 
1532:68:9666:500: null 
1533:68:9666:500: null 
1534:68:9666:500: null 
1535:68:9666:500: null 
1536:68:9666:500: null 
1537:68:9666:500: null 
1538:68:9666:500: null 
1539:68:9666:500: null 
1540:68:9666:500: null 
1541:68:9666:500: null 
1542:68:9666:500: null 
1543:68:9666:500: null 
1544:68:9666:500: null 
1545:68:9666:500: null 
1546:68:9666:500: null 
1547:68:9666:500: null 
1548:68:9666:500: null 
1549:68:9666:500: null 
1550:68:9666:500: null 
1551:68:9666:500: null 
1552:68:9666:500: null 
1553:68:9666:500: null 
1554:68:9666:500: null 
1555:68:9666:500: null 
1556:68:9666:500: null 
1557:68:9666:500: null 
1558:68:9666:500: null 
1559:68:9666:500: null 
1560:68:9666:500: null 
1561:68:9666:500: null 
1562:68:9666:500: null 
1563:68:9666:500: null 
1564:68:9666:500: null 
1565:68:9666:500: null 
1566:68:9666:500: null 
1567:68:9666:500: null 
1568:68:9666:500: null 
1569:68:9666:500: null 
1570:68:9666:500: null 
1571:68:9666:500: null 
1572:68:9666:500: null 
1573:68:9666:500: null 
1574:68:9666:500: null 
1575:68:9666:500: null 
1576:68:9666:500: null 
1577:68:9666:500: null 
1578:68:9666:500: null 
1579:68:9666:500: null 
1580:68:9666:500: null 
1581:68:9666:500: null 
1582:68:9666:500: null 
1583:68:9666:500: null 
1584:68:9666:500: null 
1585:68:9666:500: null 
1586:68:9666:500: null 
1587:68:9666:500: null 
1588:68:9666:500: null 
1589:68:9666:500: null 
1590:68:9666:500: null 
1591:68:9666:500: null 
1592:68:9666:500: null 
1593:68:9666:500: null 
1594:68:9666:500: null 
1595:68:9666:500: null 
1596:68:9666:500: null 
1597:68:9666:500: null 
1598:68:9666:500: null 
1599:68:9666:500: null 
1600:68:9666:500: null 
1601:68:9666:500: null 
1602:68:9666:500: null 
1603:68:9666:500: null 
1604:68:9666:500: null 
1605:68:9666:500: null 
1606:68:9666:500: null 
1607:68:9666:500: null 
1608:68:9666:500: null 
1609:68:9666:500: null 
1610:68:9666:500: null 
1611:68:9666:500: null 
1612:68:9666:500: null 
1613:68:9666:500: null 
1614:68:9666:500: null 
1615:68:9666:500: null 
1616:68:9666:500: null 
1617:68:9666:500: null 
1618:68:9666:500: null 
1619:68:9666:500: null 
1620:68:9666:500: null 
1621:68:9666:500: null 
1622:68:9666:500: null 
1623:68:9666:500: null 
1624:68:9666:500: null 
1625:68:9666:500: null 
1626:68:9666:500: null 
1627:68:9666:500: null 
1628:68:9666:500: null 
1629:68:9666:500: null 
1630:68:9666:500: null 
1631:68:9666:500: null 
1632:68:9666:500: null 
1633:68:9666:500: null 
1634:68:9666:500: null 
1635:68:9666:500: null 
1636:68:9666:500: null 
1637:68:9666:500: null 
1638:68:9666:500: null 
1639:68:9666:500: null 
1640:68:9666:500: null 
1641:68:9666:500: null 
1642:68:9666:500: null 
1643:68:9666:500: null 
1644:68:9666:500: null 
1645:68:9666:500: null 
1646:68:9666:500: null 
1647:68:9666:500: null 
1648:68:9666:500: null 
1649:68:9666:500: null 
1650:68:9666:500: null 
1651:68:9666:500: null 
1652:68:9666:500: null 
1653:68:9666:500: null 
1654:68:9666:500: null 
1655:68:9666:500: null 
1656:68:9666:500: null 
1657:68:9666:500: null 
1658:68:9666:500: null 
1659:68:9666:500: null 
1660:68:9666:500: null 
1661:68:9666:500: null 
1662:68:9666:500: null 
1663:68:9666:500: null 
1664:68:9666:500: null 
1665:68:9666:500: null 
1666:68:9666:500: null 
1667:68:9666:500: null 
1668:68:9666:500: null 
1669:68:9666:500: null 
1670:68:9666:500: null 
1671:68:9666:500: null 
1672:68:9666:500: null 
1673:68:9666:500: null 
1674:68:9666:500: null 
1675:68:9666:500: null 
1676:68:9666:500: null 
1677:68:9666:500: null 
1678:68:9666:500: null 
1679:68:9666:500: null 
1680:68:9666:500: null 
1681:68:9666:500: null 
1682:68:9666:500: null 
1683:68:9666:500: null 
1684:68:9666:500: null 
1685:68:9666:500: null 
1686:68:9666:500: null 
1687:68:9666:500: null 
1688:68:9666:500: null 
1689:68:9666:500: null 
1690:68:9666:500: null 
1691:68:9666:500: null 
1692:68:9666:500: null 
1693:68:9666:500: null 
1694:68:9666:500: null 
1695:68:9666:500: null 
1696:68:9666:500: null 
1697:68:9666:500: null 
1698:68:9666:500: null 
1699:68:9666:500: null 
1700:68:9666:500: null 
1701:68:9666:500: null 
1702:68:9666:500: null 
1703:68:9666:500: null 
1704:68:9666:500: null 
1705:68:9666:500: null 
1706:68:9666:500: null 
1707:68:9666:500: null 
1708:68:9666:500: null 
1709:68:9666:500: null 
1710:68:9666:500: null 
1711:68:9666:500: null 
1712:68:9666:500: null 
1713:68:9666:500: null 
1714:68:9666:500: null 
1715:68:9666:500: null 
1716:68:9666:500: null 
1717:68:9666:500: null 
1718:68:9666:500: null 
1719:68:9666:500: null 
1720:68:9666:500: null 
1721:68:9666:500: null 
1722:68:9666:500: null 
1723:68:9666:500: null 
1724:68:9666:500: null 
1725:68:9666:500: null 
1726:68:9666:500: null 
1727:68:9666:500: null 
1728:68:9666:500: null 
1729:68:9666:500: null 
1730:68:9666:500: null 
1731:68:9666:500: null 
1732:68:9666:500: null 
1733:68:9666:500: null 
1734:68:9666:500: null 
1735:68:9666:500: null 
1736:68:9666:500: null 
1737:68:9666:500: null 
1738:68:9666:500: null 
1739:68:9666:500: null 
1740:68:9666:500: null 
1741:68:9666:500: null 
1742:68:9666:500: null 
1743:68:9666:500: null 
1744:68:9666:500: null 
1745:68:9666:500: null 
1746:68:9666:500: null 
1747:68:9666:500: null 
1748:68:9666:500: null 
1749:68:9666:500: null 
1750:68:9666:500: null 
1751:68:9666:500: null 
1752:68:9666:500: null 
1753:68:9666:500: null 
1754:68:9666:500: null 
1755:68:9666:500: null 
1756:68:9666:500: null 
1757:68:9666:500: null 
1758:68:9666:500: null 
1759:68:9666:500: null 
1760:68:9666:500: null 
1761:68:9666:500: null 
1762:68:9666:500: null 
1763:68:9666:500: null 
1764:68:9666:500: null 
1765:68:9666:500: null 
1766:68:9666:500: null 
1767:68:9666:500: null 
1768:68:9666:500: null 
1769:68:9666:500: null 
1770:68:9666:500: null 
1771:68:9666:500: null 
1772:68:9666:500: null 
1773:68:9666:500: null 
1774:68:9666:500: null 
1775:68:9666:500: null 
1776:68:9666:500: null 
1777:68:9666:500: null 
1778:68:9666:500: null 
1779:68:9666:500: null 
1780:68:9666:500: null 
1781:68:9666:500: null 
1782:68:9666:500: null 
1783:68:9666:500: null 
1784:68:9666:500: null 
1785:68:9666:500: null 
1786:68:9666:500: null 
1787:68:9666:500: null 
1788:68:9666:500: null 
1789:68:9666:500: null 
1790:68:9666:500: null 
1791:68:9666:500: null 
1792:68:9666:500: null 
1793:68:9666:500: null 
1794:68:9666:500: null 
1795:68:9666:500: null 
1796:68:9666:500: null 
1797:68:9666:500: null 
1798:68:9666:500: null 
1799:68:9666:500: null 
1800:68:9666:500: null 
1801:68:9666:500: null 
1802:68:9666:500: null 
1803:68:9666:500: null 
1804:68:9666:500: null 
1805:68:9666:500: null 
1806:68:9666:500: null 
1807:68:9666:500: null 
1808:68:9666:500: null 
1809:68:9666:500: null 
1810:68:9666:500: null 
1811:68:9666:500: null 
1812:68:9666:500: null 
1813:68:9666:500: null 
1814:68:9666:500: null 
1815:68:9666:500: null 
1816:68:9666:500: null 
1817:68:9666:500: null 
1818:68:9666:500: null 
1819:68:9666:500: null 
1820:68:9666:500: null 
1821:68:9666:500: null 
1822:68:9666:500: null 
1823:68:9666:500: null 
1824:68:9666:500: null 
1825:68:9666:500: null 
1826:68:9666:500: null 
1827:68:9666:500: null 
1828:68:9666:500: null 
1829:68:9666:500: null 
1830:68:9666:500: null 
1831:68:9666:500: null 
1832:68:9666:500: null 
1833:68:9666:500: null 
1834:68:9666:500: null 
1835:68:9666:500: null 
1836:68:9666:500: null 
1837:68:9666:500: null 
1838:68:9666:500: null 
1839:68:9666:500: null 
1840:68:9666:500: null 
1841:68:9666:500: null 
1842:68:9666:500: null 
1843:68:9666:500: null 
1844:68:9666:500: null 
1845:68:9666:500: null 
1846:68:9666:500: null 
1847:68:9666:500: null 
1848:68:9666:500: null 
1849:68:9666:500: null 
1850:68:9666:500: null 
1851:68:9666:500: null 
1852:68:9666:500: null 
1853:68:9666:500: null 
1854:68:9666:500: null 
1855:68:9666:500: null 
1856:68:9666:500: null 
1857:68:9666:500: null 
1858:68:9666:500: null 
1859:68:9666:500: null 
1860:68:9666:500: null 
1861:68:9666:500: null 
1862:68:9666:500: null 
1863:68:9666:500: null 
1864:68:9666:500: null 
1865:68:9666:500: null 
1866:68:9666:500: null 
1867:68:9666:500: null 
1868:68:9666:500: null 
1869:68:9666:500: null 
1870:68:9666:500: null 
1871:68:9666:500: null 
1872:68:9666:500: null 
1873:68:9666:500: null 
1874:68:9666:500: null 
1875:68:9666:500: null 
1876:68:9666:500: null 
1877:68:9666:500: null 
1878:68:9666:500: null 
1879:68:9666:500: null 
1880:68:9666:500: null 
1881:68:9666:500: null 
1882:68:9666:500: null 
1883:68:9666:500: null 
1884:68:9666:500: null 
1885:68:9666:500: null 
1886:68:9666:500: null 
1887:68:9666:500: null 
1888:68:9666:500: null 
1889:68:9666:500: null 
1890:68:9666:500: null 
1891:68:9666:500: null 
1892:68:9666:500: null 
1893:68:9666:500: null 
1894:68:9666:500: null 
1895:68:9666:500: null 
1896:68:9666:500: null 
1897:68:9666:500: null 
1898:68:9666:500: null 
1899:68:9666:500: null 
1900:68:9666:500: null 
1901:68:9666:500: null 
1902:68:9666:500: null 
1903:68:9666:500: null 
1904:68:9666:500: null 
1905:68:9666:500: null 
1906:68:9666:500: null 
1907:68:9666:500: null 
1908:68:9666:500: null 
1909:68:9666:500: null 
1910:68:9666:500: null 
1911:68:9666:500: null 
1912:68:9666:500: null 
1913:68:9666:500: null 
1914:68:9666:500: null 
1915:68:9666:500: null 
1916:68:9666:500: null 
1917:68:9666:500: null 
1918:68:9666:500: null 
1919:68:9666:500: null 
1920:68:9666:500: null 
1921:68:9666:500: null 
1922:68:9666:500: null 
1923:68:9666:500: null 
1924:68:9666:500: null 
1925:68:9666:500: null 
1926:68:9666:500: null 
1927:68:9666:500: null 
1928:68:9666:500: null 
1929:68:9666:500: null 
1930:68:9666:500: null 
1931:68:9666:500: null 
1932:68:9666:500: null 
1933:68:9666:500: null 
1934:68:9666:500: null 
1935:68:9666:500: null 
1936:68:9666:500: null 
1937:68:9666:500: null 
1938:68:9666:500: null 
1939:68:9666:500: null 
1940:68:9666:500: null 
1941:68:9666:500: null 
1942:68:9666:500: null 
1943:68:9666:500: null 
1944:68:9666:500: null 
1945:68:9666:500: null 
1946:68:9666:500: null 
1947:68:9666:500: null 
1948:68:9666:500: null 
1949:68:9666:500: null 
1950:68:9666:500: null 
1951:68:9666:500: null 
1952:68:9666:500: null 
1953:68:9666:500: null 
1954:68:9666:500: null 
1955:68:9666:500: null 
1956:68:9666:500: null 
1957:68:9666:500: null 
1958:68:9666:500: null 
1959:68:9666:500: null 
1960:68:9666:500: null 
1961:68:9666:500: null 
1962:68:9666:500: null 
1963:68:9666:500: null 
1964:68:9666:500: null 
1965:68:9666:500: null 
1966:68:9666:500: null 
1967:68:9666:500: null 
1968:68:9666:500: null 
1969:68:9666:500: null 
1970:68:9666:500: null 
1971:68:9666:500: null 
1972:68:9666:500: null 
1973:68:9666:500: null 
1974:68:9666:500: null 
1975:68:9666:500: null 
1976:68:9666:500: null 
1977:68:9666:500: null 
1978:68:9666:500: null 
1979:68:9666:500: null 
1980:68:9666:500: null 
1981:68:9666:500: null 
1982:68:9666:500: null 
1983:68:9666:500: null 
1984:68:9666:500: null 
1985:68:9666:500: null 
1986:68:9666:500: null 
1987:68:9666:500: null 
1988:68:9666:500: null 
1989:68:9666:500: null 
1990:68:9666:500: null 
1991:68:9666:500: null 
1992:68:9666:500: null 
1993:68:9666:500: null 
1994:68:9666:500: null 
1995:68:9666:500: null 
1996:68:9666:500: null 
1997:68:9666:500: null 
1998:68:9666:500: null 
1999:68:9666:500: null 
2000:68:9666:500: null 
2001:68:9666:500: null 
2002:68:9666:500: null 
2003:68:9666:500: null 
2004:68:9666:500: null 
2005:68:9666:500: null 
2006:68:9666:500: null 
2007:68:9666:500: null 
2008:68:9666:500: null 
2009:68:9666:500: null 
2010:68:9666:500: null 
2011:68:9666:500: null 
2012:68:9666:500: null 
2013:68:9666:500: null 
2014:68:9666:500: null 
2015:68:9666:500: null 
2016:68:9666:500: null 
2017:68:9666:500: null 
2018:68:9666:500: null 
2019:68:9666:500: null 
2020:68:9666:500: null 
2021:68:9666:500: null 
2022:68:9666:500: null 
2023:68:9666:500: null 
2024:68:9666:500: null 
2025:68:9666:500: null 
2026:68:9666:500: null 
2027:68:9666:500: null 
2028:68:9666:500: null 
2029:68:9666:500: null 
2030:68:9666:500: null 
2031:68:9666:500: null 
2032:68:9666:500: null 
2033:68:9666:500: null 
2034:68:9666:500: null 
2035:68:9666:500: null 
2036:68:9666:500: null 
2037:68:9666:500: null 
2038:68:9666:500: null 
2039:68:9666:500: null 
2040:68:9666:500: null 
2041:68:9666:500: null 
2042:68:9666:500: null 
2043:68:9666:500: null 
2044:68:9666:500: null 
2045:68:9666:500: null 
2046:68:9666:500: null 
2047:68:9666:500: null 
2048:68:9666:500: null 
2049:68:9666:500: null 
2050:68:9666:500: null 
2051:68:9666:500: null 
2052:68:9666:500: null 
2053:68:9666:500: null 
2054:68:9666:500: null 
2055:68:9666:500: null 
2056:68:9666:500: null 
2057:68:9666:500: null 
2058:68:9666:500: null 
2059:68:9666:500: null 
2060:68:9666:500: null 
2061:68:9666:500: null 
2062:68:9666:500: null 
2063:68:9666:500: null 
2064:68:9666:500: null 
2065:68:9666:500: null 
2066:68:9666:500: null 
2067:68:9666:500: null 
2068:68:9666:500: null 
2069:68:9666:500: null 
2070:68:9666:500: null 
2071:68:9666:500: null 
2072:68:9666:500: null 
2073:68:9666:500: null 
2074:68:9666:500: null 
2075:68:9666:500: null 
2076:68:9666:500: null 
2077:68:9666:500: null 
2078:68:9666:500: null 
2079:68:9666:500: null 
2080:68:9666:500: null 
2081:68:9666:500: null 
2082:68:9666:500: null 
2083:68:9666:500: null 
2084:68:9666:500: null 
2085:68:9666:500: null 
2086:68:9666:500: null 
2087:68:9666:500: null 
2088:68:9666:500: null 
2089:68:9666:500: null 
2090:68:9666:500: null 
2091:68:9666:500: null 
2092:68:9666:500: null 
2093:68:9666:500: null 
2094:68:9666:500: null 
2095:68:9666:500: null 
2096:68:9666:500: null 
2097:68:9666:500: null 
2098:68:9666:500: null 
2099:68:9666:500: null 
2100:68:9666:500: null 
2101:68:9666:500: null 
2102:68:9666:500: null 
2103:68:9666:500: null 
2104:68:9666:500: null 
2105:68:9666:500: null 
2106:68:9666:500: null 
2107:68:9666:500: null 
2108:68:9666:500: null 
2109:68:9666:500: null 
2110:68:9666:500: null 
2111:68:9666:500: null 
2112:68:9666:500: null 
2113:68:9666:500: null 
2114:68:9666:500: null 
2115:68:9666:500: null 
2116:68:9666:500: null 
2117:68:9666:500: null 
2118:68:9666:500: null 
2119:68:9666:500: null 
2120:68:9666:500: null 
2121:68:9666:500: null 
2122:68:9666:500: null 
2123:68:9666:500: null 
2124:68:9666:500: null 
2125:68:9666:500: null 
2126:68:9666:500: null 
2127:68:9666:500: null 
2128:68:9666:500: null 
2129:68:9666:500: null 
2130:68:9666:500: null 
2131:68:9666:500: null 
2132:68:9666:500: null 
2133:68:9666:500: null 
2134:68:9666:500: null 
2135:68:9666:500: null 
2136:68:9666:500: null 
2137:68:9666:500: null 
2138:68:9666:500: null 
2139:68:9666:500: null 
2140:68:9666:500: null 
2141:68:9666:500: null 
2142:68:9666:500: null 
2143:68:9666:500: null 
2144:68:9666:500: null 
2145:68:9666:500: null 
2146:68:9666:500: null 
2147:68:9666:500: null 
2148:68:9666:500: null 
2149:68:9666:500: null 
2150:68:9666:500: null 
2151:68:9666:500: null 
2152:68:9666:500: null 
2153:68:9666:500: null 
2154:68:9666:500: null 
2155:68:9666:500: null 
2156:68:9666:500: null 
2157:68:9666:500: null 
2158:68:9666:500: null 
2159:68:9666:500: null 
2160:68:9666:500: null 
2161:68:9666:500: null 
2162:68:9666:500: null 
2163:68:9666:500: null 
2164:68:9666:500: null 
2165:68:9666:500: null 
2166:68:9666:500: null 
2167:68:9666:500: null 
2168:68:9666:500: null 
2169:68:9666:500: null 
2170:68:9666:500: null 
2171:68:9666:500: null 
2172:68:9666:500: null 
2173:68:9666:500: null 
2174:68:9666:500: null 
2175:68:9666:500: null 
2176:68:9666:500: null 
2177:68:9666:500: null 
2178:68:9666:500: null 
2179:68:9666:500: null 
2180:68:9666:500: null 
2181:68:9666:500: null 
2182:68:9666:500: null 
2183:68:9666:500: null 
2184:68:9666:500: null 
2185:68:9666:500: null 
2186:68:9666:500: null 
2187:68:9666:500: null 
2188:68:9666:500: null 
2189:68:9666:500: null 
2190:68:9666:500: null 
2191:68:9666:500: null 
2192:68:9666:500: null 
2193:68:9666:500: null 
2194:68:9666:500: null 
2195:68:9666:500: null 
2196:68:9666:500: null 
2197:68:9666:500: null 
2198:68:9666:500: null 
2199:68:9666:500: null 
2200:68:9666:500: null 
2201:68:9666:500: null 
2202:68:9666:500: null 
2203:68:9666:500: null 
2204:68:9666:500: null 
2205:68:9666:500: null 
2206:68:9666:500: null 
2207:68:9666:500: null 
2208:68:9666:500: null 
2209:68:9666:500: null 
2210:68:9666:500: null 
2211:68:9666:500: null 
2212:68:9666:500: null 
2213:68:9666:500: null 
2214:68:9666:500: null 
2215:68:9666:500: null 
2216:68:9666:500: null 
2217:68:9666:500: null 
2218:68:9666:500: null 
2219:68:9666:500: null 
2220:68:9666:500: null 
2221:68:9666:500: null 
2222:68:9666:500: null 
2223:68:9666:500: null 
2224:68:9666:500: null 
2225:68:9666:500: null 
2226:68:9666:500: null 
2227:68:9666:500: null 
2228:68:9666:500: null 
2229:68:9666:500: null 
